"payment_id","customer_id","staff_id","rental_id","amount","payment_date"
16470,494,1,608,"4.99","2020-01-28 06:32:10.996577-07"
16471,495,2,623,"4.99","2020-01-28 07:29:54.996577-07"
16472,495,2,741,"4.99","2020-01-29 00:04:15.996577-07"
16473,496,2,322,"4.99","2020-01-26 16:16:01.996577-07"
16474,496,2,966,"0.99","2020-01-30 10:29:03.996577-07"
16475,497,1,1100,"7.99","2020-01-31 05:31:47.996577-07"
16476,498,2,49,"2.99","2020-01-24 22:08:01.996577-07"
16477,498,1,429,"8.99","2020-01-27 07:49:52.996577-07"
16478,498,2,718,"2.99","2020-01-28 20:20:49.996577-07"
16479,499,2,89,"2.99","2020-01-25 05:56:55.996577-07"
16480,500,1,112,"8.99","2020-01-25 10:25:50.996577-07"
16481,500,1,389,"8.99","2020-01-27 02:14:07.996577-07"
16482,500,1,610,"0.99","2020-01-28 06:43:51.996577-07"
16483,501,1,493,"0.99","2020-01-27 16:02:37.996577-07"
16484,501,1,605,"1.99","2020-01-28 06:07:36.996577-07"
16485,502,2,258,"2.99","2020-01-26 06:56:40.996577-07"
16486,502,1,861,"0.99","2020-01-29 18:16:58.996577-07"
16487,502,1,893,"2.99","2020-01-29 23:35:25.996577-07"
16488,502,2,965,"0.99","2020-01-30 10:28:40.996577-07"
16489,503,2,109,"1.99","2020-01-25 10:08:46.996577-07"
16490,503,1,353,"5.99","2020-01-26 21:32:05.996577-07"
16491,503,1,631,"2.99","2020-01-28 09:04:58.996577-07"
16492,503,1,1074,"4.99","2020-01-31 01:33:08.996577-07"
16493,504,2,136,"5.99","2020-01-25 13:30:56.996577-07"
16494,504,2,470,"4.99","2020-01-27 12:45:34.996577-07"
16495,504,1,838,"4.99","2020-01-29 15:56:23.996577-07"
16496,505,1,159,"2.99","2020-01-25 17:02:54.996577-07"
16497,505,1,645,"2.99","2020-01-28 10:42:35.996577-07"
16498,506,1,114,"3.99","2020-01-25 10:41:08.996577-07"
16499,506,2,387,"2.99","2020-01-27 02:03:53.996577-07"
16500,506,2,410,"3.99","2020-01-27 05:39:48.996577-07"
16501,506,1,547,"8.99","2020-01-27 22:52:54.996577-07"
16502,506,2,907,"0.99","2020-01-30 02:05:53.996577-07"
16503,506,1,1042,"2.99","2020-01-30 21:21:26.996577-07"
16504,506,2,1153,"4.99","2020-01-31 13:05:10.996577-07"
16505,507,1,52,"0.99","2020-01-24 22:19:55.996577-07"
16506,507,2,713,"4.99","2020-01-28 19:38:43.996577-07"
16507,508,1,369,"2.99","2020-01-26 23:15:15.996577-07"
16508,508,2,921,"2.99","2020-01-30 03:21:35.996577-07"
16509,509,1,22,"4.99","2020-01-24 17:47:49.996577-07"
16510,509,1,831,"8.99","2020-01-29 14:18:51.996577-07"
16511,510,1,75,"8.99","2020-01-25 02:42:00.996577-07"
16512,510,1,372,"5.99","2020-01-26 23:42:24.996577-07"
16513,510,2,1118,"4.99","2020-01-31 07:51:28.996577-07"
16514,511,1,56,"2.99","2020-01-24 23:56:37.996577-07"
16515,511,1,819,"3.99","2020-01-29 12:28:58.996577-07"
16516,513,2,993,"4.99","2020-01-30 15:22:45.996577-07"
16517,514,2,536,"4.99","2020-01-27 21:45:59.996577-07"
16518,515,2,187,"8.99","2020-01-25 21:11:03.996577-07"
16519,515,2,292,"6.99","2020-01-26 11:50:38.996577-07"
16520,516,2,339,"3.99","2020-01-26 19:15:44.996577-07"
16521,516,1,571,"1.99","2020-01-28 01:46:07.996577-07"
16522,517,2,850,"4.99","2020-01-29 17:03:38.996577-07"
16523,518,1,710,"2.99","2020-01-28 19:17:02.996577-07"
16524,519,1,1056,"3.99","2020-01-30 23:16:33.996577-07"
16525,520,1,962,"6.99","2020-01-30 10:13:43.996577-07"
16526,522,2,426,"5.99","2020-01-27 07:25:23.996577-07"
16527,523,1,42,"4.99","2020-01-24 20:53:24.996577-07"
16528,523,2,664,"0.99","2020-01-28 12:59:34.996577-07"
16529,524,2,118,"0.99","2020-01-25 10:59:44.996577-07"
16530,524,1,982,"4.99","2020-01-30 13:43:50.996577-07"
16531,525,1,437,"5.99","2020-01-27 09:15:48.996577-07"
16532,526,1,495,"4.99","2020-01-27 16:09:14.996577-07"
16533,526,2,679,"4.99","2020-01-28 14:53:23.996577-07"
16534,526,2,1015,"2.99","2020-01-30 18:13:23.996577-07"
16535,528,1,204,"0.99","2020-01-25 22:59:03.996577-07"
16536,528,2,472,"0.99","2020-01-27 13:04:41.996577-07"
16537,528,1,533,"5.99","2020-01-27 21:43:12.996577-07"
16538,528,2,695,"3.99","2020-01-28 17:19:19.996577-07"
16539,528,2,793,"5.99","2020-01-29 08:12:34.996577-07"
16540,529,1,453,"2.99","2020-01-27 10:59:42.996577-07"
16541,530,1,851,"0.99","2020-01-29 17:03:41.996577-07"
16542,531,1,233,"4.99","2020-01-26 03:12:10.996577-07"
16543,531,1,681,"2.99","2020-01-28 15:08:10.996577-07"
16544,532,1,43,"2.99","2020-01-24 21:07:51.996577-07"
16545,533,1,173,"0.99","2020-01-25 19:10:36.996577-07"
16546,533,2,190,"1.99","2020-01-25 21:39:54.996577-07"
16547,533,1,615,"5.99","2020-01-28 07:04:18.996577-07"
16548,534,2,304,"5.99","2020-01-26 12:49:54.996577-07"
16549,534,2,940,"0.99","2020-01-30 06:29:28.996577-07"
16550,535,1,37,"0.99","2020-01-24 20:12:57.996577-07"
16551,535,2,541,"2.99","2020-01-27 22:10:24.996577-07"
16552,535,1,778,"3.99","2020-01-29 05:38:19.996577-07"
16553,535,2,959,"4.99","2020-01-30 09:35:26.996577-07"
16554,536,1,237,"0.99","2020-01-26 03:43:39.996577-07"
16555,536,1,929,"6.99","2020-01-30 04:01:05.996577-07"
16556,537,2,603,"4.99","2020-01-28 05:56:17.996577-07"
16557,538,2,594,"2.99","2020-01-28 05:10:22.996577-07"
16558,538,2,734,"4.99","2020-01-28 23:07:18.996577-07"
16559,539,2,250,"4.99","2020-01-26 05:58:50.996577-07"
16560,539,1,342,"0.99","2020-01-26 19:39:30.996577-07"
16561,541,1,1021,"7.99","2020-01-30 18:44:41.996577-07"
16562,541,1,1066,"4.99","2020-01-31 00:35:59.996577-07"
16563,542,1,220,"4.99","2020-01-26 01:35:15.996577-07"
16564,542,2,376,"4.99","2020-01-27 00:26:41.996577-07"
16565,543,1,243,"6.99","2020-01-26 04:34:31.996577-07"
16566,543,2,476,"1.99","2020-01-27 14:00:02.996577-07"
16567,544,1,397,"2.99","2020-01-27 03:57:28.996577-07"
16568,544,1,864,"2.99","2020-01-29 18:55:43.996577-07"
16569,545,2,248,"0.99","2020-01-26 05:36:24.996577-07"
16570,545,2,715,"3.99","2020-01-28 19:51:07.996577-07"
16571,546,1,197,"5.99","2020-01-25 22:27:47.996577-07"
16572,546,1,482,"6.99","2020-01-27 14:21:28.996577-07"
16573,547,1,306,"0.99","2020-01-26 13:00:23.996577-07"
16574,547,2,443,"8.99","2020-01-27 10:03:46.996577-07"
16575,547,2,1094,"1.99","2020-01-31 04:32:15.996577-07"
16576,548,2,177,"6.99","2020-01-25 19:42:55.996577-07"
16577,548,1,743,"4.99","2020-01-29 00:07:28.996577-07"
16578,548,2,872,"3.99","2020-01-29 20:31:30.996577-07"
16579,549,1,6,"0.99","2020-01-24 14:36:33.996577-07"
16580,549,2,852,"4.99","2020-01-29 17:05:23.996577-07"
16581,549,1,906,"3.99","2020-01-30 01:59:04.996577-07"
16582,549,2,1086,"4.99","2020-01-31 02:46:03.996577-07"
16583,550,2,922,"7.99","2020-01-30 03:24:21.996577-07"
16584,551,2,155,"7.99","2020-01-25 16:43:31.996577-07"
16585,551,1,728,"2.99","2020-01-28 21:41:04.996577-07"
16586,551,1,795,"0.99","2020-01-29 08:26:05.996577-07"
16587,551,2,969,"4.99","2020-01-30 10:52:14.996577-07"
16588,551,2,1005,"3.99","2020-01-30 16:21:51.996577-07"
16589,552,2,174,"0.99","2020-01-25 19:12:36.996577-07"
16590,553,2,789,"4.99","2020-01-29 07:45:33.996577-07"
16591,554,1,607,"2.99","2020-01-28 06:31:07.996577-07"
16592,554,1,817,"2.99","2020-01-29 12:07:40.996577-07"
16593,556,1,184,"0.99","2020-01-25 20:58:15.996577-07"
16594,556,2,772,"5.99","2020-01-29 04:36:32.996577-07"
16595,556,1,1083,"3.99","2020-01-31 02:33:14.996577-07"
16596,557,2,467,"4.99","2020-01-27 12:38:29.996577-07"
16597,557,1,478,"4.99","2020-01-27 14:06:46.996577-07"
16598,560,1,137,"2.99","2020-01-25 13:53:44.996577-07"
16599,561,1,902,"4.99","2020-01-30 01:22:02.996577-07"
16600,561,2,971,"4.99","2020-01-30 11:39:18.996577-07"
16601,562,2,788,"2.99","2020-01-29 07:42:21.996577-07"
16602,562,1,941,"2.99","2020-01-30 06:30:51.996577-07"
16603,562,1,1139,"5.99","2020-01-31 11:03:18.996577-07"
16604,563,1,758,"4.99","2020-01-29 02:00:22.996577-07"
16605,563,2,773,"5.99","2020-01-29 04:46:31.996577-07"
16606,564,2,195,"5.99","2020-01-25 22:21:02.996577-07"
16607,564,1,985,"2.99","2020-01-30 13:47:01.996577-07"
16608,565,1,458,"6.99","2020-01-27 11:27:02.996577-07"
16609,565,1,1004,"0.99","2020-01-30 16:17:02.996577-07"
16610,566,2,234,"5.99","2020-01-26 03:15:46.996577-07"
16611,566,2,768,"4.99","2020-01-29 03:59:12.996577-07"
16612,569,2,53,"4.99","2020-01-24 22:47:42.996577-07"
16613,569,1,487,"4.99","2020-01-27 15:28:56.996577-07"
16614,569,1,624,"4.99","2020-01-28 07:41:48.996577-07"
16615,569,1,647,"1.99","2020-01-28 10:51:18.996577-07"
16616,569,2,1037,"3.99","2020-01-30 20:50:51.996577-07"
16617,570,2,1060,"7.99","2020-01-30 23:50:09.996577-07"
16618,571,1,228,"9.99","2020-01-26 02:22:54.996577-07"
16619,571,2,689,"3.99","2020-01-28 16:15:19.996577-07"
16620,572,2,559,"7.99","2020-01-28 00:07:28.996577-07"
16621,573,2,827,"2.99","2020-01-29 13:27:09.996577-07"
16622,574,2,433,"0.99","2020-01-27 08:09:06.996577-07"
16623,575,1,17,"2.99","2020-01-24 16:35:02.996577-07"
16624,575,1,395,"0.99","2020-01-27 03:14:15.996577-07"
16625,575,2,454,"4.99","2020-01-27 11:00:02.996577-07"
16626,575,2,769,"2.99","2020-01-29 04:20:10.996577-07"
16627,575,1,774,"4.99","2020-01-29 04:48:09.996577-07"
16628,576,2,755,"2.99","2020-01-29 01:54:55.996577-07"
16629,576,1,968,"0.99","2020-01-30 10:48:29.996577-07"
16630,577,2,291,"5.99","2020-01-26 11:49:13.996577-07"
16631,578,2,660,"0.99","2020-01-28 12:21:57.996577-07"
16632,580,1,611,"0.99","2020-01-28 06:46:44.996577-07"
16633,581,1,976,"4.99","2020-01-30 12:39:45.996577-07"
16634,581,1,1151,"4.99","2020-01-31 12:57:26.996577-07"
16635,582,1,281,"0.99","2020-01-26 10:18:01.996577-07"
16636,584,2,379,"4.99","2020-01-27 00:53:58.996577-07"
16637,584,1,626,"4.99","2020-01-28 08:26:35.996577-07"
16638,584,1,920,"4.99","2020-01-30 03:12:27.996577-07"
16639,586,1,138,"4.99","2020-01-25 14:16:48.996577-07"
16640,586,1,900,"8.99","2020-01-30 01:07:07.996577-07"
16641,587,1,181,"4.99","2020-01-25 20:15:32.996577-07"
16642,587,1,361,"0.99","2020-01-26 22:31:54.996577-07"
16643,588,1,576,"2.99","2020-01-28 02:24:36.996577-07"
16644,588,1,961,"4.99","2020-01-30 09:45:10.996577-07"
16645,589,1,531,"0.99","2020-01-27 20:52:04.996577-07"
16646,589,1,596,"4.99","2020-01-28 05:28:29.996577-07"
16647,589,1,737,"4.99","2020-01-28 23:39:57.996577-07"
16648,590,1,602,"3.99","2020-01-28 05:44:20.996577-07"
16649,593,1,790,"2.99","2020-01-29 07:47:55.996577-07"
16650,593,1,991,"8.99","2020-01-30 14:57:48.996577-07"
16651,594,1,313,"4.99","2020-01-26 14:24:45.996577-07"
16652,594,1,360,"8.99","2020-01-26 22:19:40.996577-07"
16653,594,2,1018,"0.99","2020-01-30 18:22:08.996577-07"
16654,594,1,1045,"6.99","2020-01-30 21:57:27.996577-07"
16655,595,1,613,"6.99","2020-01-28 06:55:48.996577-07"
16656,596,2,303,"4.99","2020-01-26 12:45:18.996577-07"
16657,596,2,625,"0.99","2020-01-28 08:04:12.996577-07"
16658,596,2,667,"4.99","2020-01-28 13:17:28.996577-07"
16659,596,2,782,"1.99","2020-01-29 06:07:23.996577-07"
16660,596,1,914,"2.99","2020-01-30 02:34:26.996577-07"
16661,596,1,974,"6.99","2020-01-30 11:57:08.996577-07"
16662,597,2,34,"2.99","2020-01-24 19:47:54.996577-07"
16663,597,2,514,"8.99","2020-01-27 18:37:54.996577-07"
16664,599,2,1008,"4.99","2020-01-30 16:47:22.996577-07"
16665,203,1,314,"0.99","2020-01-26 14:38:07.996577-07"
16666,204,2,251,"0.99","2020-01-26 06:04:06.996577-07"
16667,204,2,399,"4.99","2020-01-27 04:17:04.996577-07"
16668,204,2,857,"4.99","2020-01-29 17:29:49.996577-07"
16669,204,1,1016,"1.99","2020-01-30 18:18:09.996577-07"
16670,207,1,39,"0.99","2020-01-24 20:20:12.996577-07"
16671,207,1,44,"0.99","2020-01-24 21:21:49.996577-07"
16672,207,1,659,"0.99","2020-01-28 11:56:19.996577-07"
16673,207,2,826,"6.99","2020-01-29 13:24:41.996577-07"
16674,207,2,896,"3.99","2020-01-30 00:32:18.996577-07"
16675,207,2,1144,"3.99","2020-01-31 11:32:36.996577-07"
16676,208,1,100,"4.99","2020-01-25 08:18:54.996577-07"
16677,1,1,76,"2.99","2020-01-25 02:59:03.996577-07"
16678,1,1,573,"0.99","2020-01-28 02:03:49.996577-07"
16679,2,1,320,"4.99","2020-01-26 15:37:50.996577-07"
16680,3,1,435,"1.99","2020-01-27 08:45:35.996577-07"
16681,3,1,830,"2.99","2020-01-29 14:12:21.996577-07"
16682,5,1,731,"0.99","2020-01-28 22:53:42.996577-07"
16683,5,1,1085,"6.99","2020-01-31 02:44:09.996577-07"
16684,5,1,1142,"1.99","2020-01-31 11:15:04.996577-07"
16685,6,2,57,"4.99","2020-01-25 00:11:58.996577-07"
16686,6,1,577,"2.99","2020-01-28 02:37:40.996577-07"
16687,6,2,916,"0.99","2020-01-30 02:53:27.996577-07"
16688,7,2,46,"5.99","2020-01-24 21:32:34.996577-07"
16689,7,2,117,"0.99","2020-01-25 10:59:12.996577-07"
16690,7,2,748,"2.99","2020-01-29 00:55:26.996577-07"
16691,7,1,975,"4.99","2020-01-30 12:35:41.996577-07"
16692,7,1,1063,"5.99","2020-01-31 00:12:55.996577-07"
16693,8,2,866,"6.99","2020-01-29 19:12:20.996577-07"
16694,9,2,350,"4.99","2020-01-26 20:29:54.996577-07"
16695,9,2,877,"0.99","2020-01-29 21:17:25.996577-07"
16696,9,2,1075,"4.99","2020-01-31 01:42:00.996577-07"
16697,10,2,1140,"4.99","2020-01-31 11:04:56.996577-07"
16698,11,1,987,"6.99","2020-01-30 14:27:38.996577-07"
16699,12,1,988,"4.99","2020-01-30 14:36:29.996577-07"
16700,12,1,1084,"4.99","2020-01-31 02:38:43.996577-07"
16701,14,1,151,"0.99","2020-01-25 16:05:54.996577-07"
16702,14,1,346,"9.99","2020-01-26 20:03:07.996577-07"
16703,14,1,525,"5.99","2020-01-27 19:53:59.996577-07"
16704,14,1,671,"2.99","2020-01-28 13:32:56.996577-07"
16705,14,2,815,"0.99","2020-01-29 11:52:54.996577-07"
16706,16,1,335,"3.99","2020-01-26 18:35:36.996577-07"
16707,16,1,593,"2.99","2020-01-28 05:01:49.996577-07"
16708,16,2,887,"0.99","2020-01-29 22:38:26.996577-07"
16709,16,1,1017,"2.99","2020-01-30 18:22:02.996577-07"
16710,17,2,287,"2.99","2020-01-26 11:13:20.996577-07"
16711,17,1,580,"2.99","2020-01-28 02:48:19.996577-07"
16712,17,2,884,"4.99","2020-01-29 22:09:58.996577-07"
16713,18,1,50,"2.99","2020-01-24 22:13:19.996577-07"
16714,18,1,116,"4.99","2020-01-25 10:56:17.996577-07"
16715,18,1,692,"4.99","2020-01-28 17:00:36.996577-07"
16716,19,2,18,"0.99","2020-01-24 16:39:13.996577-07"
16717,19,2,110,"9.99","2020-01-25 10:12:15.996577-07"
16718,19,1,179,"6.99","2020-01-25 19:54:32.996577-07"
16719,19,1,337,"2.99","2020-01-26 18:50:56.996577-07"
16720,19,2,591,"2.99","2020-01-28 04:39:30.996577-07"
16721,19,2,696,"2.99","2020-01-28 17:27:36.996577-07"
16722,20,2,202,"2.99","2020-01-25 22:56:02.996577-07"
16723,20,2,497,"6.99","2020-01-27 16:23:05.996577-07"
16724,20,2,546,"1.99","2020-01-27 22:44:51.996577-07"
16725,21,1,260,"3.99","2020-01-26 07:10:46.996577-07"
16726,21,2,463,"3.99","2020-01-27 11:40:13.996577-07"
16727,21,1,570,"0.99","2020-01-28 01:43:30.996577-07"
16728,22,1,370,"4.99","2020-01-26 23:18:09.996577-07"
16729,22,1,556,"4.99","2020-01-28 00:00:02.996577-07"
16730,22,2,820,"8.99","2020-01-29 12:35:48.996577-07"
16731,23,1,129,"8.99","2020-01-25 12:48:29.996577-07"
16732,23,1,654,"2.99","2020-01-28 11:43:56.996577-07"
16733,23,2,1090,"0.99","2020-01-31 03:32:10.996577-07"
16734,24,2,1007,"6.99","2020-01-30 16:30:54.996577-07"
16735,24,2,1077,"2.99","2020-01-31 01:51:20.996577-07"
16736,25,1,90,"7.99","2020-01-25 05:59:51.996577-07"
16737,25,2,1033,"2.99","2020-01-30 20:18:33.996577-07"
16738,26,1,796,"2.99","2020-01-29 08:28:10.996577-07"
16739,26,2,1105,"2.99","2020-01-31 06:02:22.996577-07"
16740,27,2,787,"2.99","2020-01-29 07:31:29.996577-07"
16741,28,2,388,"2.99","2020-01-27 02:05:53.996577-07"
16742,28,1,868,"2.99","2020-01-29 19:48:21.996577-07"
16743,29,2,194,"1.99","2020-01-25 22:20:59.996577-07"
16744,32,2,483,"4.99","2020-01-27 14:28:51.996577-07"
16745,32,2,803,"4.99","2020-01-29 09:20:56.996577-07"
16746,32,2,1067,"4.99","2020-01-31 00:40:39.996577-07"
16747,33,1,165,"2.99","2020-01-25 17:57:02.996577-07"
16748,35,2,47,"3.99","2020-01-24 21:33:46.996577-07"
16749,35,1,424,"6.99","2020-01-27 07:02:27.996577-07"
16750,36,1,349,"0.99","2020-01-26 20:21:37.996577-07"
16751,36,1,716,"0.99","2020-01-28 20:03:55.996577-07"
16752,37,1,25,"0.99","2020-01-24 18:49:46.996577-07"
16753,37,1,923,"2.99","2020-01-30 03:27:16.996577-07"
16754,40,1,128,"4.99","2020-01-25 12:48:19.996577-07"
16755,42,1,635,"5.99","2020-01-28 09:15:23.996577-07"
16756,43,2,123,"4.99","2020-01-25 11:55:08.996577-07"
16757,43,1,652,"4.99","2020-01-28 11:37:13.996577-07"
16758,44,1,29,"0.99","2020-01-24 19:15:38.996577-07"
16759,44,1,99,"4.99","2020-01-25 08:18:46.996577-07"
16760,44,1,407,"2.99","2020-01-27 05:26:04.996577-07"
16761,44,2,721,"0.99","2020-01-28 20:57:13.996577-07"
16762,44,1,904,"2.99","2020-01-30 01:48:08.996577-07"
16763,45,2,277,"2.99","2020-01-26 09:00:37.996577-07"
16764,46,2,401,"2.99","2020-01-27 04:26:21.996577-07"
16765,46,2,432,"4.99","2020-01-27 08:08:55.996577-07"
16766,46,1,938,"2.99","2020-01-30 06:15:57.996577-07"
16767,47,2,175,"3.99","2020-01-25 19:14:52.996577-07"
16768,47,2,207,"4.99","2020-01-25 23:33:04.996577-07"
16769,47,1,300,"6.99","2020-01-26 12:25:26.996577-07"
16770,48,2,72,"0.99","2020-01-25 02:20:39.996577-07"
16771,48,1,297,"2.99","2020-01-26 12:17:14.996577-07"
16772,48,1,390,"4.99","2020-01-27 02:30:52.996577-07"
16773,49,2,96,"1.99","2020-01-25 08:00:45.996577-07"
16774,49,1,239,"3.99","2020-01-26 03:58:52.996577-07"
16775,49,2,846,"2.99","2020-01-29 16:46:11.996577-07"
16776,49,2,1010,"4.99","2020-01-30 17:25:58.996577-07"
16777,50,1,763,"4.99","2020-01-29 03:00:41.996577-07"
16778,50,1,794,"4.99","2020-01-29 08:12:37.996577-07"
16779,50,1,905,"4.99","2020-01-30 01:53:26.996577-07"
16780,50,1,1029,"4.99","2020-01-30 19:20:28.996577-07"
16781,50,2,1136,"4.99","2020-01-31 10:48:02.996577-07"
16782,51,2,119,"4.99","2020-01-25 11:05:28.996577-07"
16783,51,1,661,"4.99","2020-01-28 12:29:51.996577-07"
16784,51,2,1028,"4.99","2020-01-30 19:16:31.996577-07"
16785,52,1,874,"0.99","2020-01-29 21:04:47.996577-07"
16786,53,1,88,"3.99","2020-01-25 05:42:20.996577-07"
16787,53,1,378,"2.99","2020-01-27 00:51:48.996577-07"
16788,53,1,751,"0.99","2020-01-29 01:24:09.996577-07"
16789,53,2,783,"5.99","2020-01-29 06:09:44.996577-07"
16790,53,2,856,"9.99","2020-01-29 17:29:47.996577-07"
16791,53,1,1107,"2.99","2020-01-31 06:32:31.996577-07"
16792,54,2,198,"4.99","2020-01-25 22:32:15.996577-07"
16793,54,2,441,"4.99","2020-01-27 09:39:31.996577-07"
16794,54,2,545,"3.99","2020-01-27 22:38:46.996577-07"
16795,55,1,555,"4.99","2020-01-27 23:59:40.996577-07"
16796,55,1,1027,"9.99","2020-01-30 19:14:45.996577-07"
16797,55,1,1048,"0.99","2020-01-30 22:18:19.996577-07"
16798,56,1,130,"3.99","2020-01-25 12:50:22.996577-07"
16799,56,1,341,"5.99","2020-01-26 19:30:08.996577-07"
16800,56,1,496,"2.99","2020-01-27 16:12:07.996577-07"
16801,56,1,569,"6.99","2020-01-28 01:41:07.996577-07"
16802,57,2,152,"9.99","2020-01-25 16:09:36.996577-07"
16803,57,2,943,"4.99","2020-01-30 06:48:45.996577-07"
16804,58,1,230,"0.99","2020-01-26 03:00:16.996577-07"
16805,58,2,276,"7.99","2020-01-26 08:44:33.996577-07"
16806,58,2,761,"0.99","2020-01-29 02:37:27.996577-07"
16807,59,2,212,"4.99","2020-01-26 00:03:07.996577-07"
16808,59,2,951,"2.99","2020-01-30 07:39:01.996577-07"
16809,59,1,1154,"5.99","2020-01-31 13:10:35.996577-07"
16810,60,1,318,"4.99","2020-01-26 15:06:05.996577-07"
16811,60,2,706,"1.99","2020-01-28 18:34:15.996577-07"
16812,60,2,934,"2.99","2020-01-30 04:53:12.996577-07"
16813,61,1,1157,"0.99","2020-01-31 14:16:11.996577-07"
16814,62,2,885,"0.99","2020-01-29 22:22:54.996577-07"
16815,62,1,947,"4.99","2020-01-30 07:05:23.996577-07"
16816,64,1,494,"4.99","2020-01-27 16:07:57.996577-07"
16817,64,1,587,"0.99","2020-01-28 03:33:59.996577-07"
16818,64,1,1001,"2.99","2020-01-30 16:14:57.996577-07"
16819,65,1,295,"4.99","2020-01-26 12:01:46.996577-07"
16820,65,2,657,"0.99","2020-01-28 11:51:35.996577-07"
16821,66,2,933,"4.99","2020-01-30 04:37:11.996577-07"
16822,67,2,331,"9.99","2020-01-26 17:50:52.996577-07"
16823,67,1,767,"2.99","2020-01-29 03:48:45.996577-07"
16824,69,2,584,"4.99","2020-01-28 03:17:26.996577-07"
16825,69,2,765,"1.99","2020-01-29 03:07:00.996577-07"
16826,70,2,1044,"4.99","2020-01-30 21:53:10.996577-07"
16827,71,1,199,"2.99","2020-01-25 22:40:24.996577-07"
16828,71,1,272,"9.99","2020-01-26 07:55:37.996577-07"
16829,72,2,785,"4.99","2020-01-29 06:37:07.996577-07"
16830,72,2,845,"4.99","2020-01-29 16:45:51.996577-07"
16831,72,2,1047,"0.99","2020-01-30 22:14:23.996577-07"
16832,73,1,70,"2.99","2020-01-25 01:43:49.996577-07"
16833,73,2,1133,"4.99","2020-01-31 10:40:47.996577-07"
16834,74,2,1121,"6.99","2020-01-31 08:06:02.996577-07"
16835,75,1,180,"4.99","2020-01-25 20:14:49.996577-07"
16836,75,2,268,"0.99","2020-01-26 07:47:34.996577-07"
16837,76,2,574,"1.99","2020-01-28 02:12:54.996577-07"
16838,76,1,926,"0.99","2020-01-30 03:44:20.996577-07"
16839,77,2,319,"2.99","2020-01-26 15:20:39.996577-07"
16840,77,1,419,"1.99","2020-01-27 06:43:37.996577-07"
16841,77,2,561,"2.99","2020-01-28 00:22:32.996577-07"
16842,77,1,586,"0.99","2020-01-28 03:31:26.996577-07"
16843,77,1,760,"5.99","2020-01-29 02:35:51.996577-07"
16844,79,1,840,"4.99","2020-01-29 15:57:07.996577-07"
16845,79,1,859,"2.99","2020-01-29 18:04:46.996577-07"
16846,79,1,928,"2.99","2020-01-30 03:55:40.996577-07"
16847,81,1,289,"0.99","2020-01-26 11:29:35.996577-07"
16848,82,2,145,"2.99","2020-01-25 15:27:29.996577-07"
16849,82,2,288,"8.99","2020-01-26 11:16:15.996577-07"
16850,83,2,222,"0.99","2020-01-26 01:43:04.996577-07"
16851,83,2,950,"0.99","2020-01-30 07:34:34.996577-07"
16852,83,2,989,"2.99","2020-01-30 14:40:17.996577-07"
16853,84,2,408,"0.99","2020-01-27 05:26:05.996577-07"
16854,84,1,739,"6.99","2020-01-28 23:56:44.996577-07"
16855,84,1,834,"4.99","2020-01-29 14:52:56.996577-07"
16856,85,1,690,"9.99","2020-01-28 16:23:19.996577-07"
16857,85,2,908,"4.99","2020-01-30 02:07:03.996577-07"
16858,86,1,66,"1.99","2020-01-25 01:03:38.996577-07"
16859,87,2,451,"4.99","2020-01-27 10:56:20.996577-07"
16860,87,1,674,"2.99","2020-01-28 13:40:01.996577-07"
16861,88,2,36,"2.99","2020-01-24 20:04:52.996577-07"
16862,89,2,141,"2.99","2020-01-25 15:03:19.996577-07"
16863,89,2,588,"0.99","2020-01-28 03:37:03.996577-07"
16864,89,1,740,"5.99","2020-01-28 23:59:02.996577-07"
16865,91,2,216,"5.99","2020-01-26 00:46:09.996577-07"
16866,92,1,271,"5.99","2020-01-26 07:50:27.996577-07"
16867,92,1,456,"4.99","2020-01-27 11:18:32.996577-07"
16868,93,2,113,"2.99","2020-01-25 10:36:06.996577-07"
16869,93,2,420,"6.99","2020-01-27 06:48:04.996577-07"
16870,93,1,1025,"4.99","2020-01-30 19:10:03.996577-07"
