"actor_id","film_id","last_update"
99,978,"2020-02-15 03:05:03-07"
99,982,"2020-02-15 03:05:03-07"
100,17,"2020-02-15 03:05:03-07"
100,118,"2020-02-15 03:05:03-07"
100,250,"2020-02-15 03:05:03-07"
100,411,"2020-02-15 03:05:03-07"
100,414,"2020-02-15 03:05:03-07"
100,513,"2020-02-15 03:05:03-07"
100,563,"2020-02-15 03:05:03-07"
100,642,"2020-02-15 03:05:03-07"
100,714,"2020-02-15 03:05:03-07"
100,718,"2020-02-15 03:05:03-07"
100,759,"2020-02-15 03:05:03-07"
100,779,"2020-02-15 03:05:03-07"
100,815,"2020-02-15 03:05:03-07"
100,846,"2020-02-15 03:05:03-07"
100,850,"2020-02-15 03:05:03-07"
100,872,"2020-02-15 03:05:03-07"
100,877,"2020-02-15 03:05:03-07"
100,909,"2020-02-15 03:05:03-07"
100,919,"2020-02-15 03:05:03-07"
100,944,"2020-02-15 03:05:03-07"
100,967,"2020-02-15 03:05:03-07"
100,979,"2020-02-15 03:05:03-07"
100,991,"2020-02-15 03:05:03-07"
100,992,"2020-02-15 03:05:03-07"
101,60,"2020-02-15 03:05:03-07"
101,66,"2020-02-15 03:05:03-07"
101,85,"2020-02-15 03:05:03-07"
101,146,"2020-02-15 03:05:03-07"
101,189,"2020-02-15 03:05:03-07"
101,250,"2020-02-15 03:05:03-07"
101,255,"2020-02-15 03:05:03-07"
101,263,"2020-02-15 03:05:03-07"
101,275,"2020-02-15 03:05:03-07"
101,289,"2020-02-15 03:05:03-07"
101,491,"2020-02-15 03:05:03-07"
101,494,"2020-02-15 03:05:03-07"
101,511,"2020-02-15 03:05:03-07"
101,568,"2020-02-15 03:05:03-07"
101,608,"2020-02-15 03:05:03-07"
101,617,"2020-02-15 03:05:03-07"
101,655,"2020-02-15 03:05:03-07"
101,662,"2020-02-15 03:05:03-07"
101,700,"2020-02-15 03:05:03-07"
101,702,"2020-02-15 03:05:03-07"
101,758,"2020-02-15 03:05:03-07"
101,774,"2020-02-15 03:05:03-07"
101,787,"2020-02-15 03:05:03-07"
101,828,"2020-02-15 03:05:03-07"
101,841,"2020-02-15 03:05:03-07"
101,928,"2020-02-15 03:05:03-07"
101,932,"2020-02-15 03:05:03-07"
101,936,"2020-02-15 03:05:03-07"
101,941,"2020-02-15 03:05:03-07"
101,978,"2020-02-15 03:05:03-07"
101,980,"2020-02-15 03:05:03-07"
101,984,"2020-02-15 03:05:03-07"
101,988,"2020-02-15 03:05:03-07"
102,20,"2020-02-15 03:05:03-07"
102,34,"2020-02-15 03:05:03-07"
102,53,"2020-02-15 03:05:03-07"
102,123,"2020-02-15 03:05:03-07"
102,124,"2020-02-15 03:05:03-07"
102,194,"2020-02-15 03:05:03-07"
102,200,"2020-02-15 03:05:03-07"
102,205,"2020-02-15 03:05:03-07"
102,268,"2020-02-15 03:05:03-07"
102,326,"2020-02-15 03:05:03-07"
102,329,"2020-02-15 03:05:03-07"
102,334,"2020-02-15 03:05:03-07"
102,351,"2020-02-15 03:05:03-07"
102,418,"2020-02-15 03:05:03-07"
102,431,"2020-02-15 03:05:03-07"
102,446,"2020-02-15 03:05:03-07"
102,485,"2020-02-15 03:05:03-07"
102,508,"2020-02-15 03:05:03-07"
102,517,"2020-02-15 03:05:03-07"
102,521,"2020-02-15 03:05:03-07"
102,526,"2020-02-15 03:05:03-07"
102,529,"2020-02-15 03:05:03-07"
102,544,"2020-02-15 03:05:03-07"
102,600,"2020-02-15 03:05:03-07"
102,605,"2020-02-15 03:05:03-07"
102,606,"2020-02-15 03:05:03-07"
102,624,"2020-02-15 03:05:03-07"
102,631,"2020-02-15 03:05:03-07"
102,712,"2020-02-15 03:05:03-07"
102,728,"2020-02-15 03:05:03-07"
102,744,"2020-02-15 03:05:03-07"
102,796,"2020-02-15 03:05:03-07"
102,802,"2020-02-15 03:05:03-07"
102,810,"2020-02-15 03:05:03-07"
102,828,"2020-02-15 03:05:03-07"
102,837,"2020-02-15 03:05:03-07"
102,845,"2020-02-15 03:05:03-07"
102,852,"2020-02-15 03:05:03-07"
102,958,"2020-02-15 03:05:03-07"
102,979,"2020-02-15 03:05:03-07"
102,980,"2020-02-15 03:05:03-07"
103,5,"2020-02-15 03:05:03-07"
103,118,"2020-02-15 03:05:03-07"
103,130,"2020-02-15 03:05:03-07"
103,197,"2020-02-15 03:05:03-07"
103,199,"2020-02-15 03:05:03-07"
103,206,"2020-02-15 03:05:03-07"
103,215,"2020-02-15 03:05:03-07"
103,221,"2020-02-15 03:05:03-07"
103,271,"2020-02-15 03:05:03-07"
103,285,"2020-02-15 03:05:03-07"
103,315,"2020-02-15 03:05:03-07"
103,318,"2020-02-15 03:05:03-07"
103,333,"2020-02-15 03:05:03-07"
103,347,"2020-02-15 03:05:03-07"
103,356,"2020-02-15 03:05:03-07"
103,360,"2020-02-15 03:05:03-07"
103,378,"2020-02-15 03:05:03-07"
103,437,"2020-02-15 03:05:03-07"
103,585,"2020-02-15 03:05:03-07"
103,609,"2020-02-15 03:05:03-07"
103,639,"2020-02-15 03:05:03-07"
103,643,"2020-02-15 03:05:03-07"
103,692,"2020-02-15 03:05:03-07"
103,735,"2020-02-15 03:05:03-07"
103,822,"2020-02-15 03:05:03-07"
103,895,"2020-02-15 03:05:03-07"
103,903,"2020-02-15 03:05:03-07"
103,912,"2020-02-15 03:05:03-07"
103,942,"2020-02-15 03:05:03-07"
103,956,"2020-02-15 03:05:03-07"
104,19,"2020-02-15 03:05:03-07"
104,39,"2020-02-15 03:05:03-07"
104,40,"2020-02-15 03:05:03-07"
104,59,"2020-02-15 03:05:03-07"
104,70,"2020-02-15 03:05:03-07"
104,136,"2020-02-15 03:05:03-07"
104,156,"2020-02-15 03:05:03-07"
104,184,"2020-02-15 03:05:03-07"
104,198,"2020-02-15 03:05:03-07"
104,233,"2020-02-15 03:05:03-07"
104,259,"2020-02-15 03:05:03-07"
104,287,"2020-02-15 03:05:03-07"
104,309,"2020-02-15 03:05:03-07"
104,313,"2020-02-15 03:05:03-07"
104,394,"2020-02-15 03:05:03-07"
104,401,"2020-02-15 03:05:03-07"
104,463,"2020-02-15 03:05:03-07"
104,506,"2020-02-15 03:05:03-07"
104,516,"2020-02-15 03:05:03-07"
104,583,"2020-02-15 03:05:03-07"
104,600,"2020-02-15 03:05:03-07"
104,607,"2020-02-15 03:05:03-07"
104,657,"2020-02-15 03:05:03-07"
104,677,"2020-02-15 03:05:03-07"
104,739,"2020-02-15 03:05:03-07"
104,892,"2020-02-15 03:05:03-07"
104,904,"2020-02-15 03:05:03-07"
104,926,"2020-02-15 03:05:03-07"
104,945,"2020-02-15 03:05:03-07"
104,984,"2020-02-15 03:05:03-07"
104,999,"2020-02-15 03:05:03-07"
105,12,"2020-02-15 03:05:03-07"
105,15,"2020-02-15 03:05:03-07"
105,21,"2020-02-15 03:05:03-07"
105,29,"2020-02-15 03:05:03-07"
105,42,"2020-02-15 03:05:03-07"
105,116,"2020-02-15 03:05:03-07"
105,158,"2020-02-15 03:05:03-07"
105,239,"2020-02-15 03:05:03-07"
105,280,"2020-02-15 03:05:03-07"
105,283,"2020-02-15 03:05:03-07"
105,315,"2020-02-15 03:05:03-07"
105,333,"2020-02-15 03:05:03-07"
105,372,"2020-02-15 03:05:03-07"
105,377,"2020-02-15 03:05:03-07"
105,530,"2020-02-15 03:05:03-07"
105,558,"2020-02-15 03:05:03-07"
105,561,"2020-02-15 03:05:03-07"
105,606,"2020-02-15 03:05:03-07"
105,649,"2020-02-15 03:05:03-07"
105,686,"2020-02-15 03:05:03-07"
105,750,"2020-02-15 03:05:03-07"
105,795,"2020-02-15 03:05:03-07"
105,831,"2020-02-15 03:05:03-07"
105,835,"2020-02-15 03:05:03-07"
105,858,"2020-02-15 03:05:03-07"
105,864,"2020-02-15 03:05:03-07"
105,893,"2020-02-15 03:05:03-07"
105,906,"2020-02-15 03:05:03-07"
105,910,"2020-02-15 03:05:03-07"
105,915,"2020-02-15 03:05:03-07"
105,954,"2020-02-15 03:05:03-07"
105,990,"2020-02-15 03:05:03-07"
105,993,"2020-02-15 03:05:03-07"
105,994,"2020-02-15 03:05:03-07"
106,44,"2020-02-15 03:05:03-07"
106,83,"2020-02-15 03:05:03-07"
106,108,"2020-02-15 03:05:03-07"
106,126,"2020-02-15 03:05:03-07"
106,136,"2020-02-15 03:05:03-07"
106,166,"2020-02-15 03:05:03-07"
106,189,"2020-02-15 03:05:03-07"
106,194,"2020-02-15 03:05:03-07"
106,204,"2020-02-15 03:05:03-07"
106,229,"2020-02-15 03:05:03-07"
106,241,"2020-02-15 03:05:03-07"
106,345,"2020-02-15 03:05:03-07"
106,365,"2020-02-15 03:05:03-07"
106,399,"2020-02-15 03:05:03-07"
106,439,"2020-02-15 03:05:03-07"
106,457,"2020-02-15 03:05:03-07"
106,469,"2020-02-15 03:05:03-07"
106,500,"2020-02-15 03:05:03-07"
106,505,"2020-02-15 03:05:03-07"
106,559,"2020-02-15 03:05:03-07"
106,566,"2020-02-15 03:05:03-07"
106,585,"2020-02-15 03:05:03-07"
106,639,"2020-02-15 03:05:03-07"
106,654,"2020-02-15 03:05:03-07"
106,659,"2020-02-15 03:05:03-07"
106,675,"2020-02-15 03:05:03-07"
106,687,"2020-02-15 03:05:03-07"
106,752,"2020-02-15 03:05:03-07"
106,763,"2020-02-15 03:05:03-07"
106,780,"2020-02-15 03:05:03-07"
106,858,"2020-02-15 03:05:03-07"
106,866,"2020-02-15 03:05:03-07"
106,881,"2020-02-15 03:05:03-07"
106,894,"2020-02-15 03:05:03-07"
106,934,"2020-02-15 03:05:03-07"
107,62,"2020-02-15 03:05:03-07"
107,112,"2020-02-15 03:05:03-07"
107,133,"2020-02-15 03:05:03-07"
107,136,"2020-02-15 03:05:03-07"
107,138,"2020-02-15 03:05:03-07"
107,162,"2020-02-15 03:05:03-07"
107,165,"2020-02-15 03:05:03-07"
107,172,"2020-02-15 03:05:03-07"
107,209,"2020-02-15 03:05:03-07"
107,220,"2020-02-15 03:05:03-07"
107,239,"2020-02-15 03:05:03-07"
107,277,"2020-02-15 03:05:03-07"
107,292,"2020-02-15 03:05:03-07"
107,338,"2020-02-15 03:05:03-07"
107,348,"2020-02-15 03:05:03-07"
107,369,"2020-02-15 03:05:03-07"
107,388,"2020-02-15 03:05:03-07"
107,392,"2020-02-15 03:05:03-07"
107,409,"2020-02-15 03:05:03-07"
107,430,"2020-02-15 03:05:03-07"
107,445,"2020-02-15 03:05:03-07"
107,454,"2020-02-15 03:05:03-07"
107,458,"2020-02-15 03:05:03-07"
107,467,"2020-02-15 03:05:03-07"
107,520,"2020-02-15 03:05:03-07"
107,534,"2020-02-15 03:05:03-07"
107,548,"2020-02-15 03:05:03-07"
107,571,"2020-02-15 03:05:03-07"
107,574,"2020-02-15 03:05:03-07"
107,603,"2020-02-15 03:05:03-07"
107,606,"2020-02-15 03:05:03-07"
107,637,"2020-02-15 03:05:03-07"
107,774,"2020-02-15 03:05:03-07"
107,781,"2020-02-15 03:05:03-07"
107,796,"2020-02-15 03:05:03-07"
107,831,"2020-02-15 03:05:03-07"
107,849,"2020-02-15 03:05:03-07"
107,859,"2020-02-15 03:05:03-07"
107,879,"2020-02-15 03:05:03-07"
107,905,"2020-02-15 03:05:03-07"
107,973,"2020-02-15 03:05:03-07"
107,977,"2020-02-15 03:05:03-07"
108,1,"2020-02-15 03:05:03-07"
108,6,"2020-02-15 03:05:03-07"
108,9,"2020-02-15 03:05:03-07"
108,137,"2020-02-15 03:05:03-07"
108,208,"2020-02-15 03:05:03-07"
108,219,"2020-02-15 03:05:03-07"
108,242,"2020-02-15 03:05:03-07"
108,278,"2020-02-15 03:05:03-07"
108,302,"2020-02-15 03:05:03-07"
108,350,"2020-02-15 03:05:03-07"
108,378,"2020-02-15 03:05:03-07"
108,379,"2020-02-15 03:05:03-07"
108,495,"2020-02-15 03:05:03-07"
108,507,"2020-02-15 03:05:03-07"
108,517,"2020-02-15 03:05:03-07"
108,561,"2020-02-15 03:05:03-07"
108,567,"2020-02-15 03:05:03-07"
108,648,"2020-02-15 03:05:03-07"
108,652,"2020-02-15 03:05:03-07"
108,655,"2020-02-15 03:05:03-07"
108,673,"2020-02-15 03:05:03-07"
108,693,"2020-02-15 03:05:03-07"
108,696,"2020-02-15 03:05:03-07"
108,702,"2020-02-15 03:05:03-07"
108,721,"2020-02-15 03:05:03-07"
108,733,"2020-02-15 03:05:03-07"
108,741,"2020-02-15 03:05:03-07"
108,744,"2020-02-15 03:05:03-07"
108,887,"2020-02-15 03:05:03-07"
108,892,"2020-02-15 03:05:03-07"
108,894,"2020-02-15 03:05:03-07"
108,920,"2020-02-15 03:05:03-07"
108,958,"2020-02-15 03:05:03-07"
108,966,"2020-02-15 03:05:03-07"
109,12,"2020-02-15 03:05:03-07"
109,48,"2020-02-15 03:05:03-07"
109,77,"2020-02-15 03:05:03-07"
109,157,"2020-02-15 03:05:03-07"
109,174,"2020-02-15 03:05:03-07"
109,190,"2020-02-15 03:05:03-07"
109,243,"2020-02-15 03:05:03-07"
109,281,"2020-02-15 03:05:03-07"
109,393,"2020-02-15 03:05:03-07"
109,463,"2020-02-15 03:05:03-07"
109,622,"2020-02-15 03:05:03-07"
109,657,"2020-02-15 03:05:03-07"
109,694,"2020-02-15 03:05:03-07"
109,700,"2020-02-15 03:05:03-07"
109,732,"2020-02-15 03:05:03-07"
109,753,"2020-02-15 03:05:03-07"
109,785,"2020-02-15 03:05:03-07"
109,786,"2020-02-15 03:05:03-07"
109,863,"2020-02-15 03:05:03-07"
109,885,"2020-02-15 03:05:03-07"
109,955,"2020-02-15 03:05:03-07"
109,967,"2020-02-15 03:05:03-07"
110,8,"2020-02-15 03:05:03-07"
110,27,"2020-02-15 03:05:03-07"
110,62,"2020-02-15 03:05:03-07"
110,120,"2020-02-15 03:05:03-07"
110,126,"2020-02-15 03:05:03-07"
110,156,"2020-02-15 03:05:03-07"
110,292,"2020-02-15 03:05:03-07"
110,343,"2020-02-15 03:05:03-07"
110,360,"2020-02-15 03:05:03-07"
110,369,"2020-02-15 03:05:03-07"
110,435,"2020-02-15 03:05:03-07"
110,513,"2020-02-15 03:05:03-07"
110,525,"2020-02-15 03:05:03-07"
110,539,"2020-02-15 03:05:03-07"
110,545,"2020-02-15 03:05:03-07"
110,625,"2020-02-15 03:05:03-07"
110,650,"2020-02-15 03:05:03-07"
110,801,"2020-02-15 03:05:03-07"
110,912,"2020-02-15 03:05:03-07"
110,961,"2020-02-15 03:05:03-07"
110,987,"2020-02-15 03:05:03-07"
111,61,"2020-02-15 03:05:03-07"
111,78,"2020-02-15 03:05:03-07"
111,98,"2020-02-15 03:05:03-07"
111,162,"2020-02-15 03:05:03-07"
111,179,"2020-02-15 03:05:03-07"
111,194,"2020-02-15 03:05:03-07"
111,325,"2020-02-15 03:05:03-07"
111,359,"2020-02-15 03:05:03-07"
111,382,"2020-02-15 03:05:03-07"
111,403,"2020-02-15 03:05:03-07"
111,407,"2020-02-15 03:05:03-07"
111,414,"2020-02-15 03:05:03-07"
111,474,"2020-02-15 03:05:03-07"
111,489,"2020-02-15 03:05:03-07"
111,508,"2020-02-15 03:05:03-07"
111,555,"2020-02-15 03:05:03-07"
111,603,"2020-02-15 03:05:03-07"
111,608,"2020-02-15 03:05:03-07"
111,643,"2020-02-15 03:05:03-07"
111,669,"2020-02-15 03:05:03-07"
111,679,"2020-02-15 03:05:03-07"
111,680,"2020-02-15 03:05:03-07"
111,699,"2020-02-15 03:05:03-07"
111,731,"2020-02-15 03:05:03-07"
111,732,"2020-02-15 03:05:03-07"
111,737,"2020-02-15 03:05:03-07"
111,744,"2020-02-15 03:05:03-07"
111,777,"2020-02-15 03:05:03-07"
111,847,"2020-02-15 03:05:03-07"
111,894,"2020-02-15 03:05:03-07"
111,919,"2020-02-15 03:05:03-07"
111,962,"2020-02-15 03:05:03-07"
111,973,"2020-02-15 03:05:03-07"
112,34,"2020-02-15 03:05:03-07"
112,37,"2020-02-15 03:05:03-07"
112,151,"2020-02-15 03:05:03-07"
112,173,"2020-02-15 03:05:03-07"
112,188,"2020-02-15 03:05:03-07"
112,231,"2020-02-15 03:05:03-07"
112,312,"2020-02-15 03:05:03-07"
112,322,"2020-02-15 03:05:03-07"
112,443,"2020-02-15 03:05:03-07"
112,450,"2020-02-15 03:05:03-07"
112,565,"2020-02-15 03:05:03-07"
112,603,"2020-02-15 03:05:03-07"
112,606,"2020-02-15 03:05:03-07"
112,654,"2020-02-15 03:05:03-07"
112,666,"2020-02-15 03:05:03-07"
112,700,"2020-02-15 03:05:03-07"
112,728,"2020-02-15 03:05:03-07"
112,772,"2020-02-15 03:05:03-07"
112,796,"2020-02-15 03:05:03-07"
112,817,"2020-02-15 03:05:03-07"
112,829,"2020-02-15 03:05:03-07"
112,856,"2020-02-15 03:05:03-07"
112,865,"2020-02-15 03:05:03-07"
112,869,"2020-02-15 03:05:03-07"
112,988,"2020-02-15 03:05:03-07"
113,35,"2020-02-15 03:05:03-07"
113,84,"2020-02-15 03:05:03-07"
113,116,"2020-02-15 03:05:03-07"
113,181,"2020-02-15 03:05:03-07"
113,218,"2020-02-15 03:05:03-07"
113,249,"2020-02-15 03:05:03-07"
113,258,"2020-02-15 03:05:03-07"
113,292,"2020-02-15 03:05:03-07"
113,322,"2020-02-15 03:05:03-07"
113,353,"2020-02-15 03:05:03-07"
113,403,"2020-02-15 03:05:03-07"
113,525,"2020-02-15 03:05:03-07"
113,642,"2020-02-15 03:05:03-07"
113,656,"2020-02-15 03:05:03-07"
113,674,"2020-02-15 03:05:03-07"
113,680,"2020-02-15 03:05:03-07"
113,700,"2020-02-15 03:05:03-07"
113,719,"2020-02-15 03:05:03-07"
113,723,"2020-02-15 03:05:03-07"
113,726,"2020-02-15 03:05:03-07"
113,732,"2020-02-15 03:05:03-07"
113,748,"2020-02-15 03:05:03-07"
113,838,"2020-02-15 03:05:03-07"
113,890,"2020-02-15 03:05:03-07"
113,921,"2020-02-15 03:05:03-07"
113,969,"2020-02-15 03:05:03-07"
113,981,"2020-02-15 03:05:03-07"
114,13,"2020-02-15 03:05:03-07"
114,68,"2020-02-15 03:05:03-07"
114,90,"2020-02-15 03:05:03-07"
114,162,"2020-02-15 03:05:03-07"
114,188,"2020-02-15 03:05:03-07"
114,194,"2020-02-15 03:05:03-07"
114,210,"2020-02-15 03:05:03-07"
114,237,"2020-02-15 03:05:03-07"
114,254,"2020-02-15 03:05:03-07"
114,305,"2020-02-15 03:05:03-07"
114,339,"2020-02-15 03:05:03-07"
114,420,"2020-02-15 03:05:03-07"
114,425,"2020-02-15 03:05:03-07"
114,452,"2020-02-15 03:05:03-07"
114,538,"2020-02-15 03:05:03-07"
114,619,"2020-02-15 03:05:03-07"
114,757,"2020-02-15 03:05:03-07"
114,807,"2020-02-15 03:05:03-07"
114,827,"2020-02-15 03:05:03-07"
114,841,"2020-02-15 03:05:03-07"
114,861,"2020-02-15 03:05:03-07"
114,866,"2020-02-15 03:05:03-07"
114,913,"2020-02-15 03:05:03-07"
114,961,"2020-02-15 03:05:03-07"
114,993,"2020-02-15 03:05:03-07"
115,49,"2020-02-15 03:05:03-07"
115,52,"2020-02-15 03:05:03-07"
115,245,"2020-02-15 03:05:03-07"
115,246,"2020-02-15 03:05:03-07"
115,277,"2020-02-15 03:05:03-07"
115,302,"2020-02-15 03:05:03-07"
115,379,"2020-02-15 03:05:03-07"
115,383,"2020-02-15 03:05:03-07"
115,391,"2020-02-15 03:05:03-07"
115,428,"2020-02-15 03:05:03-07"
115,506,"2020-02-15 03:05:03-07"
115,531,"2020-02-15 03:05:03-07"
115,607,"2020-02-15 03:05:03-07"
115,615,"2020-02-15 03:05:03-07"
115,661,"2020-02-15 03:05:03-07"
115,671,"2020-02-15 03:05:03-07"
115,686,"2020-02-15 03:05:03-07"
115,703,"2020-02-15 03:05:03-07"
115,714,"2020-02-15 03:05:03-07"
115,740,"2020-02-15 03:05:03-07"
115,754,"2020-02-15 03:05:03-07"
115,846,"2020-02-15 03:05:03-07"
115,887,"2020-02-15 03:05:03-07"
115,952,"2020-02-15 03:05:03-07"
115,955,"2020-02-15 03:05:03-07"
115,966,"2020-02-15 03:05:03-07"
115,985,"2020-02-15 03:05:03-07"
115,994,"2020-02-15 03:05:03-07"
116,36,"2020-02-15 03:05:03-07"
116,48,"2020-02-15 03:05:03-07"
116,88,"2020-02-15 03:05:03-07"
116,90,"2020-02-15 03:05:03-07"
116,105,"2020-02-15 03:05:03-07"
116,128,"2020-02-15 03:05:03-07"
116,336,"2020-02-15 03:05:03-07"
116,338,"2020-02-15 03:05:03-07"
116,384,"2020-02-15 03:05:03-07"
116,412,"2020-02-15 03:05:03-07"
116,420,"2020-02-15 03:05:03-07"
116,451,"2020-02-15 03:05:03-07"
116,481,"2020-02-15 03:05:03-07"
116,492,"2020-02-15 03:05:03-07"
116,584,"2020-02-15 03:05:03-07"
116,606,"2020-02-15 03:05:03-07"
116,622,"2020-02-15 03:05:03-07"
116,647,"2020-02-15 03:05:03-07"
116,653,"2020-02-15 03:05:03-07"
116,742,"2020-02-15 03:05:03-07"
116,784,"2020-02-15 03:05:03-07"
116,844,"2020-02-15 03:05:03-07"
116,939,"2020-02-15 03:05:03-07"
116,956,"2020-02-15 03:05:03-07"
117,10,"2020-02-15 03:05:03-07"
117,15,"2020-02-15 03:05:03-07"
117,42,"2020-02-15 03:05:03-07"
117,167,"2020-02-15 03:05:03-07"
117,178,"2020-02-15 03:05:03-07"
117,190,"2020-02-15 03:05:03-07"
117,197,"2020-02-15 03:05:03-07"
117,224,"2020-02-15 03:05:03-07"
117,246,"2020-02-15 03:05:03-07"
117,273,"2020-02-15 03:05:03-07"
117,298,"2020-02-15 03:05:03-07"
117,316,"2020-02-15 03:05:03-07"
117,337,"2020-02-15 03:05:03-07"
117,395,"2020-02-15 03:05:03-07"
117,423,"2020-02-15 03:05:03-07"
117,432,"2020-02-15 03:05:03-07"
117,459,"2020-02-15 03:05:03-07"
117,468,"2020-02-15 03:05:03-07"
117,550,"2020-02-15 03:05:03-07"
117,578,"2020-02-15 03:05:03-07"
117,707,"2020-02-15 03:05:03-07"
117,710,"2020-02-15 03:05:03-07"
117,738,"2020-02-15 03:05:03-07"
117,739,"2020-02-15 03:05:03-07"
117,778,"2020-02-15 03:05:03-07"
117,783,"2020-02-15 03:05:03-07"
117,785,"2020-02-15 03:05:03-07"
117,797,"2020-02-15 03:05:03-07"
117,812,"2020-02-15 03:05:03-07"
117,831,"2020-02-15 03:05:03-07"
117,864,"2020-02-15 03:05:03-07"
117,887,"2020-02-15 03:05:03-07"
117,926,"2020-02-15 03:05:03-07"
118,35,"2020-02-15 03:05:03-07"
118,39,"2020-02-15 03:05:03-07"
118,41,"2020-02-15 03:05:03-07"
118,49,"2020-02-15 03:05:03-07"
118,55,"2020-02-15 03:05:03-07"
118,136,"2020-02-15 03:05:03-07"
118,141,"2020-02-15 03:05:03-07"
118,151,"2020-02-15 03:05:03-07"
118,311,"2020-02-15 03:05:03-07"
118,384,"2020-02-15 03:05:03-07"
118,399,"2020-02-15 03:05:03-07"
118,499,"2020-02-15 03:05:03-07"
118,517,"2020-02-15 03:05:03-07"
118,553,"2020-02-15 03:05:03-07"
118,558,"2020-02-15 03:05:03-07"
118,572,"2020-02-15 03:05:03-07"
118,641,"2020-02-15 03:05:03-07"
118,656,"2020-02-15 03:05:03-07"
118,695,"2020-02-15 03:05:03-07"
118,735,"2020-02-15 03:05:03-07"
118,788,"2020-02-15 03:05:03-07"
118,852,"2020-02-15 03:05:03-07"
118,938,"2020-02-15 03:05:03-07"
118,957,"2020-02-15 03:05:03-07"
118,969,"2020-02-15 03:05:03-07"
119,21,"2020-02-15 03:05:03-07"
119,49,"2020-02-15 03:05:03-07"
119,64,"2020-02-15 03:05:03-07"
119,87,"2020-02-15 03:05:03-07"
119,143,"2020-02-15 03:05:03-07"
119,171,"2020-02-15 03:05:03-07"
119,172,"2020-02-15 03:05:03-07"
119,173,"2020-02-15 03:05:03-07"
119,381,"2020-02-15 03:05:03-07"
119,394,"2020-02-15 03:05:03-07"
119,412,"2020-02-15 03:05:03-07"
119,418,"2020-02-15 03:05:03-07"
119,454,"2020-02-15 03:05:03-07"
119,509,"2020-02-15 03:05:03-07"
119,521,"2020-02-15 03:05:03-07"
119,567,"2020-02-15 03:05:03-07"
119,570,"2020-02-15 03:05:03-07"
119,592,"2020-02-15 03:05:03-07"
119,614,"2020-02-15 03:05:03-07"
119,636,"2020-02-15 03:05:03-07"
119,649,"2020-02-15 03:05:03-07"
119,693,"2020-02-15 03:05:03-07"
119,738,"2020-02-15 03:05:03-07"
119,751,"2020-02-15 03:05:03-07"
119,782,"2020-02-15 03:05:03-07"
119,786,"2020-02-15 03:05:03-07"
119,788,"2020-02-15 03:05:03-07"
119,802,"2020-02-15 03:05:03-07"
119,858,"2020-02-15 03:05:03-07"
119,868,"2020-02-15 03:05:03-07"
119,900,"2020-02-15 03:05:03-07"
119,939,"2020-02-15 03:05:03-07"
120,57,"2020-02-15 03:05:03-07"
120,63,"2020-02-15 03:05:03-07"
120,144,"2020-02-15 03:05:03-07"
120,149,"2020-02-15 03:05:03-07"
120,208,"2020-02-15 03:05:03-07"
120,231,"2020-02-15 03:05:03-07"
120,238,"2020-02-15 03:05:03-07"
120,255,"2020-02-15 03:05:03-07"
120,414,"2020-02-15 03:05:03-07"
120,424,"2020-02-15 03:05:03-07"
120,489,"2020-02-15 03:05:03-07"
120,513,"2020-02-15 03:05:03-07"
120,590,"2020-02-15 03:05:03-07"
120,641,"2020-02-15 03:05:03-07"
120,642,"2020-02-15 03:05:03-07"
120,659,"2020-02-15 03:05:03-07"
120,682,"2020-02-15 03:05:03-07"
120,691,"2020-02-15 03:05:03-07"
120,715,"2020-02-15 03:05:03-07"
120,717,"2020-02-15 03:05:03-07"
120,722,"2020-02-15 03:05:03-07"
120,746,"2020-02-15 03:05:03-07"
120,830,"2020-02-15 03:05:03-07"
120,894,"2020-02-15 03:05:03-07"
120,898,"2020-02-15 03:05:03-07"
120,911,"2020-02-15 03:05:03-07"
120,994,"2020-02-15 03:05:03-07"
121,141,"2020-02-15 03:05:03-07"
121,154,"2020-02-15 03:05:03-07"
121,161,"2020-02-15 03:05:03-07"
121,170,"2020-02-15 03:05:03-07"
121,186,"2020-02-15 03:05:03-07"
121,198,"2020-02-15 03:05:03-07"
121,220,"2020-02-15 03:05:03-07"
121,222,"2020-02-15 03:05:03-07"
121,284,"2020-02-15 03:05:03-07"
121,297,"2020-02-15 03:05:03-07"
121,338,"2020-02-15 03:05:03-07"
121,353,"2020-02-15 03:05:03-07"
121,449,"2020-02-15 03:05:03-07"
121,479,"2020-02-15 03:05:03-07"
121,517,"2020-02-15 03:05:03-07"
121,633,"2020-02-15 03:05:03-07"
121,654,"2020-02-15 03:05:03-07"
121,658,"2020-02-15 03:05:03-07"
121,666,"2020-02-15 03:05:03-07"
121,771,"2020-02-15 03:05:03-07"
121,780,"2020-02-15 03:05:03-07"
121,847,"2020-02-15 03:05:03-07"
121,884,"2020-02-15 03:05:03-07"
121,885,"2020-02-15 03:05:03-07"
121,966,"2020-02-15 03:05:03-07"
122,22,"2020-02-15 03:05:03-07"
122,29,"2020-02-15 03:05:03-07"
122,76,"2020-02-15 03:05:03-07"
122,83,"2020-02-15 03:05:03-07"
122,157,"2020-02-15 03:05:03-07"
122,158,"2020-02-15 03:05:03-07"
122,166,"2020-02-15 03:05:03-07"
122,227,"2020-02-15 03:05:03-07"
122,238,"2020-02-15 03:05:03-07"
122,300,"2020-02-15 03:05:03-07"
122,307,"2020-02-15 03:05:03-07"
122,363,"2020-02-15 03:05:03-07"
